"film_id","title","description","release_year","language_id","rental_duration","rental_rate","length","replacement_cost","rating","last_update","special_features","fulltext"
804,"Sleeping Suspects","A Stunning Reflection of a Sumo Wrestler And a Explorer who must Sink a Frisbee in A MySQL Convention",2006,1,7,"4.99",129,"13.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'convent':21 'explor':12 'frisbe':17 'must':14 'mysql':20 'reflect':5 'sink':15 'sleep':1 'stun':4 'sumo':8 'suspect':2 'wrestler':9"
805,"Sleepless Monsoon","A Amazing Saga of a Moose And a Pastry Chef who must Escape a Butler in Australia",2006,1,5,"4.99",64,"12.99","G","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'amaz':4 'australia':19 'butler':17 'chef':12 'escap':15 'monsoon':2 'moos':8 'must':14 'pastri':11 'saga':5 'sleepless':1"
808,"Sling Luke","A Intrepid Character Study of a Robot And a Monkey who must Reach a Secret Agent in An Abandoned Amusement Park",2006,1,5,"0.99",84,"10.99","R","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'abandon':21 'agent':18 'amus':22 'charact':5 'intrepid':4 'luke':2 'monkey':12 'must':14 'park':23 'reach':15 'robot':9 'secret':17 'sling':1 'studi':6"
809,"Slipper Fidelity","A Taut Reflection of a Secret Agent And a Man who must Redeem a Explorer in A MySQL Convention",2006,1,5,"0.99",156,"14.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'agent':9 'convent':21 'explor':17 'fidel':2 'man':12 'must':14 'mysql':20 'redeem':15 'reflect':5 'secret':8 'slipper':1 'taut':4"
812,"Smoking Barbarella","A Lacklusture Saga of a Mad Cow And a Mad Scientist who must Sink a Cat in A MySQL Convention",2006,1,7,"0.99",50,"13.99","PG-13","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'barbarella':2 'cat':18 'convent':22 'cow':9 'lacklustur':4 'mad':8,12 'must':15 'mysql':21 'saga':5 'scientist':13 'sink':16 'smoke':1"
813,"Smoochy Control","A Thrilling Documentary of a Husband And a Feminist who must Face a Mad Scientist in Ancient China",2006,1,7,"0.99",184,"18.99","R","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'ancient':19 'china':20 'control':2 'documentari':5 'face':14 'feminist':11 'husband':8 'mad':16 'must':13 'scientist':17 'smoochi':1 'thrill':4"
814,"Snatch Slipper","A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin",2006,1,6,"4.99",110,"15.99","PG","2013-05-26 14:50:58.951","{Commentaries}","'berlin':19 'defeat':14 'feminist':11 'forens':16 'insight':4 'must':13 'panorama':5 'psychologist':17 'slipper':2 'snatch':1 'woman':8"
815,"Snatchers Montezuma","A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies",2006,1,4,"2.99",74,"14.99","PG-13","2013-05-26 14:50:58.951","{Commentaries}","'bore':4 'canadian':20 'epistl':5 'escap':15 'man':17 'montezuma':2 'must':14 'rocki':21 'snatcher':1 'sumo':8 'woman':12 'wrestler':9"
818,"Something Duck","A Boring Character Study of a Car And a Husband who must Outgun a Frisbee in The First Manned Space Station",2006,1,4,"4.99",180,"17.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'bore':4 'car':9 'charact':5 'duck':2 'first':20 'frisbe':17 'husband':12 'man':21 'must':14 'outgun':15 'someth':1 'space':22 'station':23 'studi':6"
820,"Sons Interview","A Taut Character Study of a Explorer And a Mad Cow who must Battle a Hunter in Ancient China",2006,1,3,"2.99",184,"11.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'ancient':20 'battl':16 'charact':5 'china':21 'cow':13 'explor':9 'hunter':18 'interview':2 'mad':12 'must':15 'son':1 'studi':6 'taut':4"
821,"Sorority Queen","A Fast-Paced Display of a Squirrel And a Composer who must Fight a Forensic Psychologist in A Jet Boat",2006,1,6,"0.99",184,"17.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'boat':23 'compos':13 'display':7 'fast':5 'fast-pac':4 'fight':16 'forens':18 'jet':22 'must':15 'pace':6 'psychologist':19 'queen':2 'soror':1 'squirrel':10"
822,"Soup Wisdom","A Fast-Paced Display of a Robot And a Butler who must Defeat a Butler in A MySQL Convention",2006,1,6,"0.99",169,"12.99","R","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'butler':13,18 'convent':22 'defeat':16 'display':7 'fast':5 'fast-pac':4 'must':15 'mysql':21 'pace':6 'robot':10 'soup':1 'wisdom':2"
824,"Spartacus Cheaper","A Thrilling Panorama of a Pastry Chef And a Secret Agent who must Overcome a Student in A Manhattan Penthouse",2006,1,4,"4.99",52,"19.99","NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'agent':13 'cheaper':2 'chef':9 'manhattan':21 'must':15 'overcom':16 'panorama':5 'pastri':8 'penthous':22 'secret':12 'spartacus':1 'student':18 'thrill':4"
826,"Speed Suit","A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China",2006,1,7,"4.99",124,"19.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'ancient':19 'brilliant':4 'china':20 'display':5 'frisbe':8 'mad':11 'must':14 'robot':17 'scientist':12 'speed':1 'succumb':15 'suit':2"
828,"Spiking Element","A Lacklusture Epistle of a Dentist And a Technical Writer who must Find a Dog in A Monastery",2006,1,7,"2.99",79,"12.99","G","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'dentist':8 'dog':17 'element':2 'epistl':5 'find':15 'lacklustur':4 'monasteri':20 'must':14 'spike':1 'technic':11 'writer':12"
829,"Spinal Rocky","A Lacklusture Epistle of a Sumo Wrestler And a Squirrel who must Defeat a Explorer in California",2006,1,7,"2.99",138,"12.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'california':19 'defeat':15 'epistl':5 'explor':17 'lacklustur':4 'must':14 'rocki':2 'spinal':1 'squirrel':12 'sumo':8 'wrestler':9"
832,"Splash Gump","A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank",2006,1,5,"0.99",175,"16.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'boat':11 'conquer':14 'crocodil':8 'gump':2 'hunter':16 'must':13 'saga':5 'shark':19 'splash':1 'tank':20 'taut':4"
835,"Spy Mile","A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon",2006,1,6,"2.99",112,"13.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'baloon':19 'confront':14 'documentari':5 'feminist':8,11,16 'mile':2 'must':13 'spi':1 'thrill':4"
836,"Squad Fish","A Fast-Paced Display of a Pastry Chef And a Dog who must Kill a Teacher in Berlin",2006,1,3,"2.99",136,"14.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'berlin':21 'chef':11 'display':7 'dog':14 'fast':5 'fast-pac':4 'fish':2 'kill':17 'must':16 'pace':6 'pastri':10 'squad':1 'teacher':19"
837,"Stage World","A Lacklusture Panorama of a Woman And a Frisbee who must Chase a Crocodile in A Jet Boat",2006,1,4,"2.99",85,"19.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'boat':20 'chase':14 'crocodil':16 'frisbe':11 'jet':19 'lacklustur':4 'must':13 'panorama':5 'stage':1 'woman':8 'world':2"
842,"State Wasteland","A Beautiful Display of a Cat And a Pastry Chef who must Outrace a Mad Cow in A Jet Boat",2006,1,4,"2.99",113,"13.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'beauti':4 'boat':22 'cat':8 'chef':12 'cow':18 'display':5 'jet':21 'mad':17 'must':14 'outrac':15 'pastri':11 'state':1 'wasteland':2"
843,"Steel Santa","A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria",2006,1,4,"4.99",143,"15.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'compos':10 'face':16 'fast':5 'fast-pac':4 'frisbe':13 'moos':18 'must':15 'nigeria':20 'pace':6 'santa':2 'steel':1 'yarn':7"
844,"Steers Armageddon","A Stunning Character Study of a Car And a Girl who must Succumb a Car in A MySQL Convention",2006,1,6,"4.99",140,"16.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'armageddon':2 'car':9,17 'charact':5 'convent':21 'girl':12 'must':14 'mysql':20 'steer':1 'studi':6 'stun':4 'succumb':15"
847,"Stock Glass","A Boring Epistle of a Crocodile And a Lumberjack who must Outgun a Moose in Ancient China",2006,1,7,"2.99",160,"10.99","PG","2013-05-26 14:50:58.951","{Commentaries}","'ancient':18 'bore':4 'china':19 'crocodil':8 'epistl':5 'glass':2 'lumberjack':11 'moos':16 'must':13 'outgun':14 'stock':1"
848,"Stone Fire","A Intrepid Drama of a Astronaut And a Crocodile who must Find a Boat in Soviet Georgia",2006,1,3,"0.99",94,"19.99","G","2013-05-26 14:50:58.951","{Trailers}","'astronaut':8 'boat':16 'crocodil':11 'drama':5 'find':14 'fire':2 'georgia':19 'intrepid':4 'must':13 'soviet':18 'stone':1"
851,"Straight Hours","A Boring Panorama of a Secret Agent And a Girl who must Sink a Waitress in The Outback",2006,1,3,"0.99",151,"19.99","R","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'agent':9 'bore':4 'girl':12 'hour':2 'must':14 'outback':20 'panorama':5 'secret':8 'sink':15 'straight':1 'waitress':17"
853,"Stranger Strangers","A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station",2006,1,3,"4.99",139,"12.99","G","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'awe':5 'awe-inspir':4 'explor':13 'fight':16 'first':21 'inspir':6 'man':22 'must':15 'space':23 'station':24 'stranger':1,2 'woman':10,18 'yarn':7"
890,"Tights Dawn","A Thrilling Epistle of a Boat And a Secret Agent who must Face a Boy in A Baloon",2006,1,5,"0.99",172,"14.99","R","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'agent':12 'baloon':20 'boat':8 'boy':17 'dawn':2 'epistl':5 'face':15 'must':14 'secret':11 'thrill':4 'tight':1"
856,"Streetcar Intentions","A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico",2006,1,5,"4.99",73,"11.99","R","2013-05-26 14:50:58.951","{Commentaries}","'charact':5 'crocodil':12 'gulf':20 'insight':4 'intent':2 'mexico':22 'must':14 'sink':15 'streetcar':1 'studi':6 'waitress':9,17"
860,"Suicides Silence","A Emotional Character Study of a Car And a Girl who must Face a Composer in A U-Boat",2006,1,4,"4.99",93,"13.99","G","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'boat':22 'car':9 'charact':5 'compos':17 'emot':4 'face':15 'girl':12 'must':14 'silenc':2 'studi':6 'suicid':1 'u':21 'u-boat':20"
861,"Suit Walls","A Touching Panorama of a Lumberjack And a Frisbee who must Build a Dog in Australia",2006,1,3,"4.99",111,"12.99","R","2013-05-26 14:50:58.951","{Commentaries}","'australia':18 'build':14 'dog':16 'frisbe':11 'lumberjack':8 'must':13 'panorama':5 'suit':1 'touch':4 'wall':2"
865,"Sunrise League","A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse",2006,1,3,"4.99",135,"19.99","PG-13","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'beauti':4 'butler':11 'crocodil':16 'epistl':5 'face':14 'leagu':2 'madman':8 'manhattan':19 'must':13 'penthous':20 'sunris':1"
867,"Super Wyoming","A Action-Packed Saga of a Pastry Chef And a Explorer who must Discover a A Shark in The Outback",2006,1,5,"4.99",58,"10.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'action':5 'action-pack':4 'chef':11 'discov':17 'explor':14 'must':16 'outback':23 'pack':6 'pastri':10 'saga':7 'shark':20 'super':1 'wyom':2"
870,"Swarm Gold","A Insightful Panorama of a Crocodile And a Boat who must Conquer a Sumo Wrestler in A MySQL Convention",2006,1,4,"0.99",123,"12.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'boat':11 'conquer':14 'convent':21 'crocodil':8 'gold':2 'insight':4 'must':13 'mysql':20 'panorama':5 'sumo':16 'swarm':1 'wrestler':17"
871,"Sweden Shining","A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies",2006,1,6,"4.99",176,"19.99","PG","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'boy':16 'canadian':19 'car':8 'conquer':14 'documentari':5 'must':13 'robot':11 'rocki':20 'shine':2 'sweden':1 'taut':4"
891,"Timberland Sky","A Boring Display of a Man And a Dog who must Redeem a Girl in A U-Boat",2006,1,3,"0.99",69,"13.99","G","2013-05-26 14:50:58.951","{Commentaries}","'boat':21 'bore':4 'display':5 'dog':11 'girl':16 'man':8 'must':13 'redeem':14 'sky':2 'timberland':1 'u':20 'u-boat':19"
873,"Sweethearts Suspects","A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico",2006,1,3,"0.99",108,"13.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'brilliant':4 'charact':5 'confront':16 'frisbe':9 'gulf':21 'mexico':23 'must':15 'studi':6 'sumo':12 'suspect':2 'sweetheart':1 'woman':18 'wrestler':13"
874,"Tadpole Park","A Beautiful Tale of a Frisbee And a Moose who must Vanquish a Dog in An Abandoned Amusement Park",2006,1,6,"2.99",155,"13.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'abandon':19 'amus':20 'beauti':4 'dog':16 'frisbe':8 'moos':11 'must':13 'park':2,21 'tadpol':1 'tale':5 'vanquish':14"
876,"Tarzan Videotape","A Fast-Paced Display of a Lumberjack And a Mad Scientist who must Succumb a Sumo Wrestler in The Sahara Desert",2006,1,3,"2.99",91,"11.99","PG-13","2013-05-26 14:50:58.951","{Trailers}","'desert':24 'display':7 'fast':5 'fast-pac':4 'lumberjack':10 'mad':13 'must':16 'pace':6 'sahara':23 'scientist':14 'succumb':17 'sumo':19 'tarzan':1 'videotap':2 'wrestler':20"
881,"Temple Attraction","A Action-Packed Saga of a Forensic Psychologist And a Woman who must Battle a Womanizer in Soviet Georgia",2006,1,5,"4.99",71,"13.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'action':5 'action-pack':4 'attract':2 'battl':17 'forens':10 'georgia':22 'must':16 'pack':6 'psychologist':11 'saga':7 'soviet':21 'templ':1 'woman':14,19"
883,"Tequila Past","A Action-Packed Panorama of a Mad Scientist And a Robot who must Challenge a Student in Nigeria",2006,1,6,"4.99",53,"17.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'action':5 'action-pack':4 'challeng':17 'mad':10 'must':16 'nigeria':21 'pack':6 'panorama':7 'past':2 'robot':14 'scientist':11 'student':19 'tequila':1"
884,"Terminator Club","A Touching Story of a Crocodile And a Girl who must Sink a Man in The Gulf of Mexico",2006,1,5,"4.99",88,"11.99","R","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'club':2 'crocodil':8 'girl':11 'gulf':19 'man':16 'mexico':21 'must':13 'sink':14 'stori':5 'termin':1 'touch':4"
892,"Titanic Boondock","A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory",2006,1,3,"4.99",104,"18.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'baloon':19 'boondock':2 'boy':16 'brilliant':4 'dog':11 'factori':20 'feminist':8 'fight':14 'must':13 'reflect':5 'titan':1"
893,"Titans Jerk","A Unbelieveable Panorama of a Feminist And a Sumo Wrestler who must Challenge a Technical Writer in Ancient China",2006,1,4,"4.99",91,"11.99","PG","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'ancient':20 'challeng':15 'china':21 'feminist':8 'jerk':2 'must':14 'panorama':5 'sumo':11 'technic':17 'titan':1 'unbeliev':4 'wrestler':12 'writer':18"
896,"Tootsie Pilot","A Awe-Inspiring Documentary of a Womanizer And a Pastry Chef who must Kill a Lumberjack in Berlin",2006,1,3,"0.99",157,"10.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'awe':5 'awe-inspir':4 'berlin':21 'chef':14 'documentari':7 'inspir':6 'kill':17 'lumberjack':19 'must':16 'pastri':13 'pilot':2 'tootsi':1 'woman':10"
898,"Tourist Pelican","A Boring Story of a Butler And a Astronaut who must Outrace a Pioneer in Australia",2006,1,4,"4.99",152,"18.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'astronaut':11 'australia':18 'bore':4 'butler':8 'must':13 'outrac':14 'pelican':2 'pioneer':16 'stori':5 'tourist':1"
899,"Towers Hurricane","A Fateful Display of a Monkey And a Car who must Sink a Husband in A MySQL Convention",2006,1,7,"0.99",144,"14.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'car':11 'convent':20 'display':5 'fate':4 'hurrican':2 'husband':16 'monkey':8 'must':13 'mysql':19 'sink':14 'tower':1"
900,"Town Ark","A Awe-Inspiring Documentary of a Moose And a Madman who must Meet a Dog in An Abandoned Mine Shaft",2006,1,6,"2.99",136,"17.99","R","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'abandon':21 'ark':2 'awe':5 'awe-inspir':4 'documentari':7 'dog':18 'inspir':6 'madman':13 'meet':16 'mine':22 'moos':10 'must':15 'shaft':23 'town':1"
903,"Traffic Hobbit","A Amazing Epistle of a Squirrel And a Lumberjack who must Succumb a Database Administrator in A U-Boat",2006,1,5,"4.99",139,"13.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'administr':17 'amaz':4 'boat':22 'databas':16 'epistl':5 'hobbit':2 'lumberjack':11 'must':13 'squirrel':8 'succumb':14 'traffic':1 'u':21 'u-boat':20"
905,"Trainspotting Strangers","A Fast-Paced Drama of a Pioneer And a Mad Cow who must Challenge a Madman in Ancient Japan",2006,1,7,"4.99",132,"10.99","PG-13","2013-05-26 14:50:58.951","{Trailers}","'ancient':21 'challeng':17 'cow':14 'drama':7 'fast':5 'fast-pac':4 'japan':22 'mad':13 'madman':19 'must':16 'pace':6 'pioneer':10 'stranger':2 'trainspot':1"
907,"Translation Summer","A Touching Reflection of a Man And a Monkey who must Pursue a Womanizer in A MySQL Convention",2006,1,4,"0.99",168,"10.99","PG-13","2013-05-26 14:50:58.951","{Trailers}","'convent':20 'man':8 'monkey':11 'must':13 'mysql':19 'pursu':14 'reflect':5 'summer':2 'touch':4 'translat':1 'woman':16"
908,"Trap Guys","A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert",2006,1,3,"4.99",110,"11.99","G","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'administr':18 'boy':8 'challeng':15 'cow':12 'databas':17 'desert':22 'guy':2 'mad':11 'must':14 'sahara':21 'stori':5 'trap':1 'unbeliev':4"
910,"Treatment Jekyll","A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft",2006,1,3,"0.99",87,"19.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'abandon':19 'bore':4 'cat':16 'jekyl':2 'mine':20 'must':13 'outgun':14 'shaft':21 'stori':5 'student':11 'teacher':8 'treatment':1"
911,"Trip Newton","A Fanciful Character Study of a Lumberjack And a Car who must Discover a Cat in An Abandoned Amusement Park",2006,1,7,"4.99",64,"14.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'abandon':20 'amus':21 'car':12 'cat':17 'charact':5 'discov':15 'fanci':4 'lumberjack':9 'must':14 'newton':2 'park':22 'studi':6 'trip':1"
914,"Trouble Date","A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan",2006,1,6,"2.99",61,"13.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'ancient':19 'date':2 'explor':17 'forens':8 'japan':20 'kill':15 'lacklustur':4 'must':14 'panorama':5 'psychologist':9 'troubl':1 'woman':12"
916,"Turn Star","A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans",2006,1,3,"2.99",80,"10.99","G","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'chase':14 'man':8 'monkey':11 'must':13 'new':18 'orlean':19 'star':2 'student':16 'stun':4 'tale':5 'turn':1"
919,"Tycoon Gathering","A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse",2006,1,3,"4.99",82,"17.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'display':5 'emot':4 'gather':2 'husband':8 'madman':17 'manhattan':20 'must':14 'penthous':21 'shark':12 'succumb':15 'tycoon':1"
920,"Unbreakable Karate","A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia",2006,1,3,"0.99",62,"16.99","G","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'amaz':4 'australia':19 'charact':5 'chase':15 'karat':2 'must':14 'robot':9,17 'student':12 'studi':6 'unbreak':1"
923,"Unfaithful Kill","A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans",2006,1,7,"2.99",78,"12.99","R","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'battl':15 'documentari':5 'kill':2 'mad':11 'must':14 'new':20 'orlean':21 'scientist':12 'taut':4 'technic':17 'unfaith':1 'waitress':8 'writer':18"
924,"Unforgiven Zoolander","A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory",2006,1,7,"0.99",129,"15.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'baloon':21 'epistl':5 'factori':22 'monkey':8 'must':14 'shark':18 'sumo':11 'taut':4 'unforgiven':1 'vanquish':15 'wrestler':12 'zooland':2"
926,"Untouchables Sunrise","A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House",2006,1,5,"2.99",120,"11.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'abandon':19 'amaz':4 'astronaut':11 'documentari':5 'fun':20 'hous':21 'must':13 'outrac':14 'sunris':2 'teacher':16 'untouch':1 'woman':8"
927,"Uprising Uptown","A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin",2006,1,6,"2.99",174,"16.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'berlin':18 'boy':8 'butler':11 'fanci':4 'must':13 'pursu':14 'reflect':5 'upris':1 'uptown':2 'woman':16"
928,"Uptown Young","A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park",2006,1,5,"2.99",84,"16.99","PG","2013-05-26 14:50:58.951","{Commentaries}","'abandon':19 'amus':20 'documentari':5 'dog':8 'fate':4 'hunter':11 'must':13 'park':21 'pursu':14 'teacher':16 'uptown':1 'young':2"
933,"Vampire Whale","A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention",2006,1,4,"4.99",126,"11.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'confront':14 'convent':20 'epic':4 'lumberjack':8 'monkey':11 'must':13 'mysql':19 'pioneer':16 'stori':5 'vampir':1 'whale':2"
935,"Vanished Garden","A Intrepid Character Study of a Squirrel And a A Shark who must Kill a Lumberjack in California",2006,1,5,"0.99",142,"17.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'california':20 'charact':5 'garden':2 'intrepid':4 'kill':16 'lumberjack':18 'must':15 'shark':13 'squirrel':9 'studi':6 'vanish':1"
937,"Varsity Trip","A Action-Packed Character Study of a Astronaut And a Explorer who must Reach a Monkey in A MySQL Convention",2006,1,7,"2.99",85,"14.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'action':5 'action-pack':4 'astronaut':11 'charact':7 'convent':23 'explor':14 'monkey':19 'must':16 'mysql':22 'pack':6 'reach':17 'studi':8 'trip':2 'varsiti':1"
938,"Velvet Terminator","A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park",2006,1,3,"4.99",173,"14.99","R","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'abandon':21 'amus':22 'chef':9 'confront':16 'crocodil':18 'lacklustur':4 'must':15 'park':23 'pastri':8 'tale':5 'technic':12 'termin':2 'velvet':1 'writer':13"
939,"Vertigo Northwest","A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan",2006,1,4,"2.99",90,"17.99","R","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'ancient':21 'cow':19 'display':5 'japan':22 'mad':8,12,18 'must':15 'northwest':2 'outgun':16 'scientist':9,13 'unbeliev':4 'vertigo':1"
940,"Victory Academy","A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert",2006,1,6,"0.99",64,"19.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'academi':2 'cat':17 'challeng':15 'desert':21 'epistl':5 'explor':12 'insight':4 'mad':8 'must':14 'sahara':20 'scientist':9 'victori':1"
941,"Videotape Arsenic","A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia",2006,1,4,"4.99",145,"10.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'arsenic':2 'astronaut':11 'australia':18 'display':5 'girl':8 'lacklustur':4 'must':13 'student':16 'succumb':14 'videotap':1"
946,"Virtual Spoilers","A Fateful Tale of a Database Administrator And a Squirrel who must Discover a Student in Soviet Georgia",2006,1,3,"4.99",144,"14.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'administr':9 'databas':8 'discov':15 'fate':4 'georgia':20 'must':14 'soviet':19 'spoiler':2 'squirrel':12 'student':17 'tale':5 'virtual':1"
947,"Vision Torque","A Thoughtful Documentary of a Dog And a Man who must Sink a Man in A Shark Tank",2006,1,5,"0.99",59,"16.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'documentari':5 'dog':8 'man':11,16 'must':13 'shark':19 'sink':14 'tank':20 'thought':4 'torqu':2 'vision':1"
950,"Volume House","A Boring Tale of a Dog And a Woman who must Meet a Dentist in California",2006,1,7,"4.99",132,"12.99","PG","2013-05-26 14:50:58.951","{Commentaries}","'bore':4 'california':18 'dentist':16 'dog':8 'hous':2 'meet':14 'must':13 'tale':5 'volum':1 'woman':11"
952,"Wagon Jaws","A Intrepid Drama of a Moose And a Boat who must Kill a Explorer in A Manhattan Penthouse",2006,1,7,"2.99",152,"17.99","PG","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'boat':11 'drama':5 'explor':16 'intrepid':4 'jaw':2 'kill':14 'manhattan':19 'moos':8 'must':13 'penthous':20 'wagon':1"
